Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Profit
ORD105557,2025-09-17,CUST1607,Printer,Office Supplies,East,7,12375.96,0.0,86631.72,22644.51
ORD109449,2025-09-17,CUST3528,Bookshelf,Furniture,West,3,5469.05,0.1,14766.44,4520.08
ORD111768,2025-09-18,CUST1177,Keyboard,Office Supplies,West,2,1739.99,0.1,3131.98,795.81
ORD104316,2025-09-18,CUST2748,Bookshelf,Furniture,West,3,5692.23,0.15,14515.19,4247.74
ORD107223,2025-09-18,CUST3541,Pen Set,Stationery,Central,2,258.57,0.0,517.14,189.92
ORD100311,2025-09-18,CUST2390,Smartphone Y,Electronics,Central,1,22235.08,0.1,20011.57,3460.74
ORD103628,2025-09-18,CUST2184,Notebook Pack,Stationery,Central,1,445.75,0.25,334.31,123.64
ORD108618,2025-09-18,CUST3153,Smartphone X,Electronics,West,4,30510.9,0.1,109839.24,22211.91
ORD106402,2025-09-18,CUST2879,Pen Set,Stationery,South,3,254.28,0.05,724.7,270.45
ORD105605,2025-09-18,CUST1078,Smart Watch,Accessories,West,3,6335.2,0.1,17105.04,4883.63
ORD105778,2025-09-18,CUST1310,Notebook Pack,Stationery,North,1,463.47,0.0,463.47,172.49
ORD107932,2025-09-18,CUST1486,Office Chair,Furniture,North,1,8761.71,0.0,8761.71,2487.45
ORD106412,2025-09-18,CUST2320,Pen Set,Stationery,North,2,236.45,0.0,472.9,178.04
ORD104660,2025-09-18,CUST2378,Wireless Headphones,Accessories,South,1,4349.22,0.0,4349.22,1196.89
ORD109958,2025-09-18,CUST3276,Laptop Pro 14,Electronics,West,1,91528.67,0.25,68646.5,13421.4
ORD110535,2025-09-18,CUST1989,Wireless Headphones,Accessories,South,3,4300.4,0.15,10966.02,2910.71
ORD101935,2025-09-18,CUST1560,Notebook Pack,Stationery,West,2,445.07,0.05,845.63,316.05
ORD105901,2025-09-19,CUST3025,Office Chair,Furniture,Central,1,8874.34,0.1,7986.91,2278.36
ORD106472,2025-09-19,CUST3359,Smart Watch,Accessories,West,4,6631.06,0.05,25198.03,7154.97
ORD110898,2025-09-19,CUST2233,Laptop Air 13,Electronics,West,5,64031.05,0.0,320155.25,66985.75
ORD110887,2025-09-19,CUST3220,Keyboard,Office Supplies,South,1,1957.04,0.05,1859.19,442.84
ORD101661,2025-09-19,CUST2462,Desk Lamp,Furniture,South,7,1813.23,0.1,11423.35,3382.74
ORD108999,2025-09-19,CUST3764,Office Chair,Furniture,West,1,8970.96,0.1,8073.86,2441.92
ORD100789,2025-09-19,CUST3421,Smartphone X,Electronics,North,3,31573.25,0.15,80511.79,15932.55
ORD106603,2025-09-19,CUST1914,Wireless Headphones,Accessories,East,2,4372.66,0.0,8745.32,2376.01
ORD100304,2025-09-19,CUST2308,Printer,Office Supplies,South,1,11890.26,0.05,11295.75,3013.13
ORD105154,2025-09-19,CUST1624,Study Table,Furniture,West,7,6528.98,0.15,38847.43,11083.29
ORD107995,2025-09-19,CUST3021,Backpack,Stationery,North,1,1765.9,0.0,1765.9,640.02
ORD109522,2025-09-19,CUST2060,Pen Set,Stationery,South,2,252.68,0.05,480.09,173.15
ORD109586,2025-09-19,CUST1228,Smartphone X,Electronics,North,1,31680.68,0.15,26928.58,5114.04
ORD100255,2025-09-19,CUST3165,Backpack,Stationery,West,3,1856.08,0.1,5011.42,1911.11
ORD108017,2025-09-19,CUST2139,Smartphone X,Electronics,South,1,31018.26,0.1,27916.43,5061.68
ORD100844,2025-09-19,CUST3551,Study Table,Furniture,East,3,6925.16,0.2,16620.38,4656.8
ORD103142,2025-09-19,CUST3058,Printer,Office Supplies,Central,1,12942.96,0.1,11648.66,3088.46
ORD111517,2025-09-20,CUST2139,Smart Watch,Accessories,South,2,6682.61,0.0,13365.22,3623.69
ORD103646,2025-09-20,CUST3100,Study Table,Furniture,South,2,6526.86,0.05,12401.03,3826.22
ORD111099,2025-09-20,CUST2433,Backpack,Stationery,North,1,1856.04,0.1,1670.44,642.27
ORD107934,2025-09-20,CUST1274,Wireless Headphones,Accessories,Central,1,4379.9,0.1,3941.91,1095.74
ORD103047,2025-09-20,CUST1371,Laptop Pro 14,Electronics,South,2,83581.63,0.2,133730.61,24553.03
ORD110127,2025-09-20,CUST1015,Desk Lamp,Furniture,East,3,1701.93,0.0,5105.79,1510.66
ORD111733,2025-09-20,CUST2679,Laptop Air 13,Electronics,North,5,65903.97,0.0,329519.85,60302.68
ORD104666,2025-09-20,CUST1863,Printer,Office Supplies,East,5,12644.01,0.0,63220.05,15932.75
ORD107185,2025-09-20,CUST1010,Tablet Plus,Electronics,North,3,28168.51,,63379.15,12085.78
ORD101252,2025-09-20,CUST3805,Backpack,Stationery,East,2,1683.92,0.0,3367.84,1298.9
ORD101799,2025-09-20,CUST2637,Office Chair,Furniture,East,4,8433.0,0.1,30358.8,8944.71
ORD101375,2025-09-20,CUST1328,Wireless Headphones,Accessories,East,1,4452.15,0.0,4452.15,1128.36
ORD107067,2025-09-20,CUST2856,Pen Set,Stationery,Central,2,240.29,0.15,408.49,147.57
ORD110543,2025-09-20,CUST2308,Keyboard,Office Supplies,East,1,1734.89,0.1,1561.4,363.84
ORD101094,2025-09-21,CUST3901,Pen Set,Stationery,West,7,240.97,0.1,1518.11,553.26
ORD101868,2025-09-21,CUST1448,Smart Watch,Accessories,North,2,6118.99,0.05,11626.08,2966.53
ORD106998,2025-09-21,CUST2858,Laptop Pro 14,Electronics,South,1,83241.37,0.25,62431.03,12816.38
ORD110703,2025-09-21,CUST1194,Mouse,Office Supplies,South,5,856.15,0.1,3852.68,1027.97
ORD110421,2025-09-21,CUST1816,Desk Lamp,Furniture,North,3,1862.1,0.05,5306.98,1616.4
ORD106445,2025-09-21,CUST1466,Smartphone X,Electronics,South,2,32357.02,0.0,64714.04,12088.07
ORD101097,2025-09-21,CUST1522,Desk Lamp,Furniture,North,3,1825.69,0.1,4929.36,1407.28
ORD108467,2025-09-21,CUST1780,Mouse,Office Supplies,South,1,853.13,0.05,810.47,187.78
ORD100058,2025-09-22,CUST1961,Study Table,Furniture,Central,6,6940.47,0.1,37478.54,10603.29
ORD102612,2025-09-22,CUST2369,Notebook Pack,Stationery,South,3,428.53,0.05,1221.31,427.71
ORD106874,2025-09-22,CUST1883,Smartphone Y,Electronics,West,5,22252.7,0.2,89010.8,15395.7
ORD107850,2025-09-22,CUST2750,Tablet Plus,Electronics,South,4,26428.91,0.0,105715.64,21865.2
ORD105255,2025-09-22,CUST3181,Backpack,Stationery,East,1,1748.99,0.05,1661.54,597.67
ORD105449,2025-09-23,CUST3344,Smartphone X,Electronics,South,1,30335.89,0.15,25785.51,4785.89
ORD100342,2025-09-23,CUST3628,Wireless Headphones,Accessories,Central,4,4481.16,0.0,17924.64,4788.63
ORD105199,2025-09-23,CUST2769,Office Chair,Furniture,West,4,8261.97,0.0,33047.88,9964.69
ORD110110,2025-09-23,CUST2649,Pen Set,Stationery,West,1,251.52,0.2,201.22,77.16
ORD107993,2025-09-23,CUST2929,Wireless Headphones,Accessories,East,5,4666.76,0.15,19833.73,5068.47
ORD106181,2025-09-23,CUST2153,Mouse,Office Supplies,Central,2,935.69,0.05,1777.81,442.22
ORD110090,2025-09-23,CUST2476,Backpack,Stationery,North,2,1891.25,0.1,3404.25,1292.05
ORD108557,2025-09-23,CUST3490,Bookshelf,Furniture,North,4,5503.6,0.05,20913.68,5957.1
ORD100554,2025-09-23,CUST1728,Smart Watch,Accessories,East,1,6707.48,0.0,6707.48,1776.56
ORD100808,2025-09-23,CUST3122,Smartphone X,Electronics,West,2,32951.01,0.1,59311.82,11388.78
ORD105440,2025-09-23,CUST1919,Smartphone X,Electronics,North,3,32251.44,0.05,91916.6,19124.32
ORD106962,2025-09-23,CUST1906,Laptop Pro 14,Electronics,East,3,90033.68,0.0,270101.04,49573.54
ORD107676,2025-09-24,CUST2678,Laptop Air 13,Electronics,South,1,66594.49,0.2,53275.59,11099.58
ORD102456,2025-09-24,CUST1768,Study Table,Furniture,West,4,7095.88,0.1,25545.17,7481.72
ORD102079,2025-09-24,CUST2625,Smart Watch,Accessories,West,5,6326.29,0.05,30049.88,7614.53
ORD107915,2025-09-24,CUST2427,Wireless Headphones,Accessories,East,7,4604.83,0.1,29010.43,8235.09
ORD110530,2025-09-24,CUST2837,Laptop Air 13,Electronics,North,6,61698.58,0.0,370191.48,72308.98
ORD101004,2025-09-24,CUST1395,Mouse,Office Supplies,West,7,906.21,0.1,5709.12,1348.91
ORD109808,2025-09-24,CUST2721,Keyboard,Office Supplies,South,2,1833.21,0.05,3483.1,907.34
ORD105650,2025-09-24,CUST3414,Smart Watch,Accessories,North,1,6838.45,0.05,6496.53,1813.39
ORD106137,2025-09-24,CUST1502,Backpack,Stationery,South,4,1854.25,0.25,5562.75,2054.7
ORD109482,2025-09-24,CUST1606,Laptop Pro 14,Electronics,East,3,82087.99,0.1,221637.57,42023.38
ORD109734,2025-09-25,CUST3262,Pen Set,Stationery,East,3,241.62,0.1,652.37,245.39
ORD102620,2025-09-25,CUST2018,Bluetooth Speaker,Accessories,North,7,3155.65,0.2,17671.64,5018.69
ORD104964,2025-09-25,CUST3074,Wireless Headphones,Accessories,East,5,4421.15,0.0,22105.75,5596.74
ORD109008,2025-09-25,CUST3063,Smartphone Y,Electronics,East,2,22138.69,0.05,42063.51,8669.41
ORD101697,2025-09-25,CUST1728,Bluetooth Speaker,Accessories,South,8,3086.41,0.1,22222.15,5720.85
ORD110045,2025-09-25,CUST3738,Printer,Office Supplies,West,3,13344.76,0.1,36030.85,8601.71
ORD105854,2025-09-25,CUST3746,Keyboard,Office Supplies,South,2,1733.09,0.0,3466.18,915.92
ORD101683,2025-09-25,CUST2240,Laptop Pro 14,Electronics,South,3,82484.41,0.05,235080.57,44068.38
ORD104683,2025-09-25,CUST1600,Bluetooth Speaker,Accessories,East,6,3109.5,0.1,16791.3,4736.34
ORD111058,2025-09-25,CUST2995,Bookshelf,Furniture,North,5,5381.23,0.0,26906.15,7881.22
ORD106725,2025-09-25,CUST2610,Laptop Air 13,Electronics,West,1,65328.51,0.1,58795.66,12270.18
ORD103574,2025-09-25,CUST1927,Printer,Office Supplies,Central,1,12801.94,0.15,10881.65,2743.93
ORD106507,2025-09-25,CUST1795,Pen Set,Stationery,Central,2,236.36,0.05,449.08,172.31
ORD108100,2025-09-25,CUST1165,Smartphone X,Electronics,South,2,32697.2,0.0,65394.4,12279.3
ORD104216,2025-09-25,CUST2690,Bluetooth Speaker,Accessories,North,3,3014.4,0.05,8591.04,2187.22
ORD109274,2025-09-25,CUST3649,Wireless Headphones,Accessories,West,3,4281.96,0.05,12203.59,3279.32
ORD106587,2025-09-26,CUST3456,Laptop Pro 14,Electronics,South,3,88404.03,0.05,251951.49,48777.59
ORD111040,2025-09-26,CUST1287,Laptop Pro 14,Electronics,West,1,86185.29,0.2,68948.23,12086.35
ORD106407,2025-09-26,CUST1814,Smart Watch,Accessories,West,3,6332.98,0.1,17099.05,4753.6
ORD103147,2025-09-26,CUST1689,Smartphone Y,Electronics,East,7,21612.01,0.1,136155.66,28492.86
ORD110345,2025-09-26,CUST3463,Backpack,Stationery,North,1,1797.57,0.2,1438.06,506.52
ORD104224,2025-09-26,CUST1322,Laptop Pro 14,Electronics,South,1,84335.44,0.1,75901.9,13700.15
ORD109025,2025-09-26,CUST3425,Tablet Plus,Electronics,Central,2,29298.28,0.1,52736.9,9461.81
ORD110247,2025-09-26,CUST1282,Smartphone Y,Electronics,West,3,22918.68,0.0,68756.04,13271.32
ORD110478,2025-09-27,CUST3303,Laptop Air 13,Electronics,West,3,61950.97,0.1,167267.62,35108.11
ORD102390,2025-09-27,CUST2008,Notebook Pack,Stationery,South,1,425.94,0.0,425.94,161.46
ORD107779,2025-09-27,CUST3253,Laptop Pro 14,Electronics,West,6,84740.22,0.0,508441.32,104939.19
ORD106057,2025-09-27,CUST3840,Bookshelf,Furniture,West,3,5082.24,0.2,12197.38,3381.82
ORD102221,2025-09-27,CUST2596,Pen Set,Stationery,West,2,249.39,0.2,399.02,152.89
ORD111331,2025-09-27,CUST2713,Printer,Office Supplies,West,1,12670.68,0.0,12670.68,3262.2
ORD101562,2025-09-27,CUST2494,Wireless Headphones,Accessories,Central,2,4365.04,0.1,7857.07,2268.76
ORD107456,2025-09-27,CUST3422,Smartphone X,Electronics,North,1,33342.44,0.0,33342.44,6655.45
ORD103663,2025-09-27,CUST2844,Notebook Pack,Stationery,South,2,438.39,0.1,789.1,302.51
ORD103958,2025-09-28,CUST3786,Smartphone Y,Electronics,West,1,22426.62,0.1,20183.96,3925.66
ORD108371,2025-09-28,CUST2318,Smartphone Y,Electronics,Central,1,20600.45,0.05,19570.43,4054.16
ORD104788,2025-09-28,CUST3378,Notebook Pack,Stationery,East,2,466.83,0.2,746.93,283.1
ORD106622,2025-09-28,CUST1031,Pen Set,Stationery,North,2,248.4,0.1,447.12,162.54
ORD107876,2025-09-28,CUST2989,Bookshelf,Furniture,West,1,5742.82,0.0,5742.82,1647.83
ORD104124,2025-09-28,CUST2931,Laptop Pro 14,Electronics,West,8,85354.36,0.2,546267.9,113594.48
ORD104163,2025-09-28,CUST3488,Laptop Pro 14,Electronics,West,4,90504.29,0.05,343916.3,69550.28
ORD110026,2025-09-28,CUST2958,Smartphone Y,Electronics,North,3,22791.03,0.05,64954.44,11729.86
ORD103429,2025-09-28,CUST1897,Laptop Air 13,Electronics,South,5,62389.42,0.15,265155.03,51884.89
ORD106046,2025-09-28,CUST1762,Bookshelf,Furniture,East,1,5595.9,0.1,5036.31,1442.05
ORD108637,2025-09-28,CUST1781,Notebook Pack,Stationery,South,2,473.99,0.0,947.98,366.27
ORD109532,2025-09-28,CUST2581,Laptop Pro 14,Electronics,South,4,84963.24,0.05,322860.31,64822.04
ORD100301,2025-09-29,CUST3175,Keyboard,Office Supplies,East,1,1872.35,0.0,1872.35,499.74
ORD109823,2025-09-29,CUST1608,Smartphone Y,Electronics,West,6,21574.93,0.2,103559.66,20472.88
ORD107385,2025-09-29,CUST2167,Study Table,Furniture,East,3,7070.84,0.15,18030.64,5299.42
ORD106431,2025-09-29,CUST3009,Printer,Office Supplies,West,4,12765.48,0.1,45955.73,12022.74
ORD100891,2025-09-29,CUST2016,Laptop Pro 14,Electronics,Central,2,87147.3,0.0,174294.6,29737.13
ORD105568,2025-09-30,CUST2778,Smartphone X,Electronics,Central,1,32483.98,0.0,32483.98,6556.63
ORD109100,2025-09-30,CUST3063,Smart Watch,Accessories,Central,2,6377.78,0.0,12755.56,3469.7
ORD104089,2025-09-30,CUST1831,Backpack,Stationery,West,1,1757.54,0.1,1581.79,587.35
ORD100847,2025-09-30,CUST1090,Keyboard,Office Supplies,South,1,1747.11,0.05,1659.75,441.14
ORD102603,2025-09-30,CUST3019,Printer,Office Supplies,West,3,12501.63,0.05,35629.65,9215.68
ORD100307,2025-09-30,CUST1366,Office Chair,Furniture,East,2,8145.78,0.0,16291.56,4510.48
ORD110772,2025-09-30,CUST2108,Keyboard,Office Supplies,East,1,1713.38,0.1,1542.04,407.35
ORD109665,2025-10-01,CUST2599,Smartphone X,Electronics,West,3,31925.12,0.0,95775.36,18703.8
ORD111102,2025-10-01,CUST2736,Tablet Plus,Electronics,West,1,28692.22,0.0,28692.22,5406.16
ORD105941,2025-10-01,CUST1277,Smartphone X,Electronics,East,3,31572.45,0.2,75773.88,14420.86
ORD108132,2025-10-01,CUST1480,Smartphone X,Electronics,South,3,34480.57,0.15,87925.45,17631.73
ORD111739,2025-10-01,CUST1722,Laptop Pro 14,Electronics,East,1,92860.95,0.0,92860.95,16472.23
ORD104395,2025-10-01,CUST1382,Bookshelf,Furniture,North,4,5470.09,0.05,20786.34,5687.52
ORD102492,2025-10-01,CUST3997,Laptop Pro 14,Electronics,South,2,86528.55,0.0,173057.1,32006.27
ORD107614,2025-10-01,CUST2053,Printer,Office Supplies,West,2,13111.58,0.0,26223.16,7020.12
ORD101601,2025-10-01,CUST3860,Wireless Headphones,Accessories,North,1,4466.78,0.1,4020.1,1036.97
ORD106756,2025-10-01,CUST3469,Pen Set,Stationery,Central,3,253.17,0.1,683.56,249.81
ORD101463,2025-10-01,CUST3662,Laptop Pro 14,Electronics,South,1,83966.25,0.0,83966.25,14402.37
ORD108963,2025-10-01,CUST1142,Wireless Headphones,Accessories,North,2,4351.37,0.0,8702.74,2269.97
ORD105075,2025-10-01,CUST3945,Smartphone X,Electronics,North,3,33285.91,0.05,94864.84,16422.24
ORD108494,2025-10-01,CUST1005,Bookshelf,Furniture,East,1,5543.85,0.05,5266.66,1568.14
ORD105939,2025-10-02,CUST3733,Bookshelf,Furniture,West,4,5698.18,0.0,22792.72,6629.53
ORD101689,2025-10-02,CUST2898,Wireless Headphones,Accessories,South,3,4672.78,0.1,12616.51,3461.9
ORD111626,2025-10-02,CUST2403,Tablet Plus,Electronics,South,8,28980.06,0.05,220248.46,41863.59
ORD106572,2025-10-02,CUST1551,Smartphone X,Electronics,West,2,30675.87,0.05,58284.15,10071.24
ORD111310,2025-10-02,CUST1593,Laptop Pro 14,Electronics,Central,1,83242.87,0.05,79080.73,13614.58
ORD111157,2025-10-02,CUST3912,Laptop Pro 14,Electronics,West,1,89603.09,0.1,80642.78,14811.23
ORD108972,2025-10-02,CUST1064,Study Table,Furniture,North,1,6189.9,0.0,6189.9,1786.41
ORD100792,2025-10-03,CUST3976,Laptop Air 13,Electronics,South,5,64780.21,0.15,275315.89,55075.92
ORD111244,2025-10-03,CUST3888,Study Table,Furniture,West,1,6804.88,0.0,6804.88,1886.7
ORD100943,2025-10-03,CUST3251,Notebook Pack,Stationery,West,1,457.57,0.2,366.06,135.44
ORD103109,2025-10-03,CUST2330,Backpack,Stationery,South,1,1774.45,0.1,1597.0,582.72
ORD102551,2025-10-03,CUST3383,Laptop Air 13,Electronics,North,3,58671.92,0.05,167214.97,29247.09
ORD102901,2025-10-03,CUST1259,Backpack,Stationery,South,4,1855.15,0.25,5565.45,1954.99
ORD111647,2025-10-03,CUST1231,Mouse,Office Supplies,Central,1,899.75,0.05,854.76,203.22
ORD103339,2025-10-04,CUST2460,Smart Watch,Accessories,North,2,6630.95,0.1,11935.71,3395.22
ORD107674,2025-10-04,CUST3286,Bookshelf,Furniture,North,2,5491.76,0.1,9885.17,2736.98
ORD110041,2025-10-04,CUST2788,Study Table,Furniture,North,5,6811.18,0.0,34055.9,10139.86
ORD101248,2025-10-04,CUST3733,Tablet Plus,Electronics,West,6,28386.48,0.1,153286.99,28745.18
ORD105935,2025-10-04,CUST1848,Wireless Headphones,Accessories,Central,6,4485.17,0.15,22874.37,6128.33
ORD101617,2025-10-04,CUST3233,Keyboard,Office Supplies,West,4,1766.55,0.1,6359.58,1514.5
ORD100849,2025-10-04,CUST3355,Laptop Air 13,Electronics,West,8,64431.02,0.25,386586.12,77733.1
ORD105485,2025-10-04,CUST1348,Bookshelf,Furniture,South,4,5617.43,0.15,19099.26,5263.57
ORD102589,2025-10-04,CUST3085,Pen Set,Stationery,East,2,252.6,0.15,429.42,167.29
ORD110639,2025-10-04,CUST2400,Wireless Headphones,Accessories,South,2,4370.01,0.2,6992.02,2006.84
ORD106463,2025-10-04,CUST2594,Laptop Air 13,Electronics,South,2,62702.59,0.0,125405.18,21393.88
ORD111569,2025-10-04,CUST2773,Pen Set,Stationery,East,1,256.28,0.1,230.65,83.89
ORD105468,2025-10-05,CUST1494,Laptop Air 13,Electronics,West,3,67852.01,0.0,203556.03,41416.25
ORD100406,2025-10-05,CUST2495,Desk Lamp,Furniture,South,3,1678.78,0.0,5036.34,1378.09
ORD104524,2025-10-05,CUST2710,Smart Watch,Accessories,Central,5,6697.37,0.0,33486.85,9482.04
ORD111815,2025-10-05,CUST1871,Desk Lamp,Furniture,East,4,1832.18,0.1,6595.85,1930.23
ORD107552,2025-10-05,CUST3695,Printer,Office Supplies,North,1,12580.09,0.15,10693.08,2875.53
ORD110320,2025-10-05,CUST2649,Bluetooth Speaker,Accessories,East,5,3230.39,0.0,16151.95,4102.13
ORD106349,2025-10-05,CUST2912,Desk Lamp,Furniture,South,2,1767.43,0.2,2827.89,864.0
ORD100852,2025-10-05,CUST1106,Study Table,Furniture,West,2,7178.15,0.15,12202.86,3608.16
ORD110173,2025-10-05,CUST2055,Printer,Office Supplies,South,2,12119.46,0.05,23026.97,5471.34
ORD101308,2025-10-05,CUST2656,Desk Lamp,Furniture,North,1,1855.95,0.0,1855.95,501.19
ORD104006,2025-10-05,CUST3430,Printer,Office Supplies,South,3,12889.32,0.25,29000.97,7215.58
ORD100346,2025-10-05,CUST1754,Bluetooth Speaker,Accessories,South,1,3266.69,0.2,2613.35,741.28
ORD101511,2025-10-05,CUST2032,Pen Set,Stationery,West,2,245.83,0.05,467.08,178.76
ORD106786,2025-10-06,CUST1582,Keyboard,Office Supplies,West,3,1830.1,0.05,5215.78,1339.94
ORD100919,2025-10-06,CUST3929,Keyboard,Office Supplies,South,2,1757.91,0.0,3515.82,914.52
ORD105585,2025-10-06,CUST1580,Tablet Plus,Electronics,Central,7,28367.85,0.05,188646.2,35251.4
ORD107060,2025-10-06,CUST2113,Keyboard,Office Supplies,North,3,1830.43,0.1,4942.16,1220.8
ORD101550,2025-10-06,CUST1056,Laptop Air 13,Electronics,West,6,64353.99,0.05,366817.74,64004.23
ORD106413,2025-10-06,CUST3710,Smart Watch,Accessories,North,4,6261.99,0.0,25047.96,7118.64
ORD110460,2025-10-06,CUST3578,Desk Lamp,Furniture,North,6,1852.93,0.05,10561.7,3167.45
ORD107043,2025-10-06,CUST3647,Keyboard,Office Supplies,West,3,1689.43,0.0,5068.29,1308.63
ORD107554,2025-10-06,CUST2775,Office Chair,Furniture,West,2,8114.37,0.25,12171.56,3292.52
ORD102124,2025-10-06,CUST2323,Notebook Pack,Stationery,Central,2,440.7,0.2,705.12,248.07
ORD104275,2025-10-07,CUST2653,Smartphone X,Electronics,North,1,34165.22,0.2,27332.18,4826.76
ORD106645,2025-10-07,CUST2862,Laptop Air 13,Electronics,North,1,65285.5,0.1,58756.95,10871.25
ORD103373,2025-10-07,CUST3730,Laptop Air 13,Electronics,East,1,65707.58,0.15,55851.44,10504.96
ORD101817,2025-10-07,CUST2420,Backpack,Stationery,Central,1,1725.18,0.05,1638.92,627.53
ORD107821,2025-10-08,CUST2986,Smartphone Y,Electronics,South,6,22801.98,0.0,136811.88,26317.41
ORD102229,2025-10-08,CUST2859,Backpack,Stationery,East,1,1770.22,0.15,1504.69,581.45
ORD102741,2025-10-08,CUST3191,Smart Watch,Accessories,North,1,6324.94,0.05,6008.69,1730.92
ORD103615,2025-10-08,CUST3398,Laptop Pro 14,Electronics,South,1,81041.48,0.2,64833.18,11414.82
ORD110001,2025-10-08,CUST1239,Smart Watch,Accessories,West,3,6566.93,0.2,15760.63,3954.13
ORD111216,2025-10-08,CUST1957,Office Chair,Furniture,West,1,8027.46,0.15,6823.34,1941.95
ORD111035,2025-10-08,CUST3722,Keyboard,Office Supplies,North,3,1856.25,0.05,5290.31,1402.3
ORD100349,2025-10-08,CUST3929,Notebook Pack,Stationery,North,4,464.96,0.0,1859.84,713.84
ORD104254,2025-10-08,CUST3929,Mouse,Office Supplies,East,6,915.31,0.0,5491.86,1351.91
ORD102377,2025-10-08,CUST2222,Pen Set,Stationery,Central,2,256.0,0.2,409.6,146.29
ORD108303,2025-10-09,CUST1509,Bluetooth Speaker,Accessories,North,7,3086.86,0.0,21608.02,5535.58
ORD100328,2025-10-09,CUST3409,Study Table,Furniture,West,3,6942.76,0.15,17704.04,5259.95
ORD109389,2025-10-09,CUST3028,Wireless Headphones,Accessories,North,5,4490.54,0.1,20207.43,5788.33
ORD100128,2025-10-09,CUST3888,Pen Set,Stationery,East,2,247.6,0.05,470.44,167.38
ORD102279,2025-10-09,CUST1932,Pen Set,Stationery,Central,4,268.41,0.25,805.23,297.83
ORD101745,2025-10-09,CUST2975,Tablet Plus,Electronics,Central,1,28761.17,0.05,27323.11,5671.56
ORD111179,2025-10-09,CUST2077,Notebook Pack,Stationery,West,3,445.01,0.1,1201.53,460.04
ORD107381,2025-10-09,CUST1291,Keyboard,Office Supplies,North,2,1819.68,0.1,3275.42,770.96
ORD104205,2025-10-09,CUST2663,Smartphone X,Electronics,East,2,32548.2,0.1,58586.76,10075.2
ORD102408,2025-10-09,CUST3455,Laptop Air 13,Electronics,West,2,68454.79,0.1,123218.62,23652.78
ORD105968,2025-10-10,CUST2120,Smartphone Y,Electronics,South,5,21963.16,0.25,82361.85,16601.34
ORD102047,2025-10-10,CUST3714,Office Chair,Furniture,East,1,8619.67,0.05,8188.69,2473.48
ORD106849,2025-10-10,CUST2556,Laptop Pro 14,Electronics,East,3,79477.46,0.05,226510.76,39496.54
ORD101402,2025-10-10,CUST1846,Printer,Office Supplies,South,1,13496.47,0.1,12146.82,3195.19
ORD104864,2025-10-10,CUST1001,Printer,Office Supplies,South,3,11942.07,0.0,35826.21,9012.98
ORD101708,2025-10-10,CUST1364,Keyboard,Office Supplies,East,1,1838.72,0.2,1470.98,375.5
ORD109381,2025-10-10,CUST2729,Smart Watch,Accessories,East,2,6559.74,0.05,12463.51,3179.05
ORD111342,2025-10-10,CUST3276,Bookshelf,Furniture,Central,2,5531.97,0.15,9404.35,2913.74
ORD100854,2025-10-10,CUST1327,Backpack,Stationery,East,1,1834.21,0.1,1650.79,598.17
ORD108503,2025-10-10,CUST1578,Laptop Air 13,Electronics,North,5,65343.67,0.25,245038.76,47191.47
ORD106307,2025-10-10,CUST2094,Pen Set,Stationery,East,1,245.77,0.05,233.48,88.31
ORD110195,2025-10-10,CUST2541,Keyboard,Office Supplies,South,2,1850.37,0.15,3145.63,801.25
ORD105515,2025-10-10,CUST1098,Desk Lamp,Furniture,North,1,1667.86,0.1,1501.07,460.1
ORD101335,2025-10-10,CUST1153,Mouse,Office Supplies,East,1,879.94,0.15,747.95,184.92
ORD102177,2025-10-11,CUST2130,Laptop Pro 14,Electronics,West,2,84033.2,0.05,159663.08,27181.12
ORD101532,2025-10-11,CUST3381,Pen Set,Stationery,South,2,261.34,0.1,470.41,176.96
ORD103161,2025-10-11,CUST3744,Bluetooth Speaker,Accessories,South,1,3127.71,0.0,3127.71,879.55
ORD100194,2025-10-11,CUST2200,Laptop Pro 14,Electronics,East,1,85393.56,0.2,68314.85,13843.99
ORD110422,2025-10-11,CUST3293,Study Table,Furniture,East,1,6968.11,0.15,5922.89,1766.47
ORD102041,2025-10-11,CUST1483,Smartphone X,Electronics,East,2,32475.03,0.15,55207.55,9955.93
ORD103301,2025-10-11,CUST2183,Laptop Air 13,Electronics,Central,1,64262.0,0.2,51409.6,9104.4
ORD106773,2025-10-11,CUST1197,Bluetooth Speaker,Accessories,South,2,3141.78,0.05,5969.38,1600.25
ORD107599,2025-10-11,CUST3030,Pen Set,Stationery,East,1,251.15,0.05,238.59,90.07
ORD102264,2025-10-11,CUST1598,Mouse,Office Supplies,North,1,930.13,0.25,697.6,179.77
ORD101605,2025-10-11,CUST3637,Study Table,Furniture,North,2,6805.39,0.1,12249.7,3763.98
ORD106328,2025-10-11,CUST1916,Pen Set,Stationery,Central,3,250.44,0.0,751.32,285.23
ORD104340,2025-10-12,CUST2755,Pen Set,Stationery,South,3,247.14,0.1,667.28,260.01
ORD111042,2025-10-12,CUST1056,Bluetooth Speaker,Accessories,South,5,3026.79,0.0,15133.95,4168.87
ORD100364,2025-10-12,CUST2206,Mouse,Office Supplies,East,1,864.71,0.0,864.71,222.3
ORD105623,2025-10-12,CUST1875,Smartphone X,Electronics,North,1,31626.39,0.1,28463.75,5236.99
