Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Profit,Year,Month,Quarter,Day,Day_of_Week,Profit_Margin
ORD103845,2025-07-26,CUST3011,Bluetooth Speaker,Accessories,West,7,3205.74,0.05,21318.17,6125.73,2025,7,3,26,Saturday,28.734783520349072
ORD103538,2025-07-26,CUST2711,Bookshelf,Furniture,South,7,5324.04,0.05,35404.87,9610.75,2025,7,3,26,Saturday,27.14527690682101
ORD103407,2025-07-26,CUST3935,Bookshelf,Furniture,South,3,5358.65,0.25,12056.96,3414.28,2025,7,3,26,Saturday,28.31791761770795
ORD107714,2025-07-26,CUST2227,Mouse,Office Supplies,South,2,898.45,0.0,1796.9,461.44,2025,7,3,26,Saturday,25.67978184651344
ORD104811,2025-07-26,CUST2914,Wireless Headphones,Accessories,South,1,4393.95,0.0,4393.95,1101.67,2025,7,3,26,Saturday,25.072429135515883
ORD109498,2025-07-27,CUST2462,Pen Set,Stationery,West,4,241.78,0.2,773.7,276.11,2025,7,3,27,Sunday,35.68695876954892
ORD104956,2025-07-27,CUST2118,Wireless Headphones,Accessories,West,1,4460.5,0.15,3791.42,982.55,2025,7,3,27,Sunday,25.915092498325166
ORD104725,2025-07-27,CUST1428,Smartphone X,Electronics,North,2,30646.95,0.05,58229.2,11154.23,2025,7,3,27,Sunday,19.155732862550064
ORD104692,2025-07-27,CUST1413,Study Table,Furniture,West,2,6842.54,0.1,12316.57,3581.69,2025,7,3,27,Sunday,29.08025529835011
ORD109825,2025-07-27,CUST2439,Desk Lamp,Furniture,East,3,1809.06,0.1,4884.46,1467.36,2025,7,3,27,Sunday,30.04139659245853
ORD107096,2025-07-27,CUST3991,Notebook Pack,Stationery,East,2,453.3,0.15,770.61,272.36,2025,7,3,27,Sunday,35.34342923138812
ORD106514,2025-07-27,CUST3392,Desk Lamp,Furniture,West,3,1778.4,0.15,4534.92,1225.63,2025,7,3,27,Sunday,27.02649660853995
ORD100881,2025-07-27,CUST2197,Smart Watch,Accessories,North,1,6649.38,0.2,5319.5,1410.9,2025,7,3,27,Sunday,26.523169470814928
ORD105526,2025-07-27,CUST3466,Office Chair,Furniture,Central,2,8673.42,0.1,15612.16,4501.84,2025,7,3,27,Sunday,28.83547183733705
ORD101152,2025-07-27,CUST3639,Bookshelf,Furniture,East,3,5616.63,0.1,15164.9,4583.59,2025,7,3,27,Sunday,30.224993240970928
ORD103641,2025-07-27,CUST3474,Laptop Air 13,Electronics,North,4,66310.58,0.0,265242.32,53994.06,2025,7,3,27,Sunday,20.35650268780638
ORD101050,2025-07-27,CUST1799,Pen Set,Stationery,South,8,256.81,0.05,1951.76,696.5,2025,7,3,27,Sunday,35.685740050006146
ORD111085,2025-07-27,CUST2873,Study Table,Furniture,East,2,7138.06,0.05,13562.31,3824.65,2025,7,3,27,Sunday,28.200579399822008
ORD110600,2025-07-27,CUST2759,Laptop Pro 14,Electronics,North,2,81324.21,0.1,146383.58,29535.77,2025,7,3,27,Sunday,20.17696930215807
ORD107003,2025-07-27,CUST2406,Printer,Office Supplies,East,2,12454.58,0.1,22418.24,5958.14,2025,7,3,27,Sunday,26.5771978531767
ORD101910,2025-07-28,CUST1095,Printer,Office Supplies,East,5,12749.89,0.25,47812.09,11945.74,2025,7,3,28,Monday,24.984768496838353
ORD102762,2025-07-28,CUST2318,Mouse,Office Supplies,Central,3,934.02,0.1,2521.85,632.92,2025,7,3,28,Monday,25.0974483018419
ORD103660,2025-07-28,CUST3828,Bluetooth Speaker,Accessories,West,1,3216.58,0.1,2894.92,763.89,2025,7,3,28,Monday,26.387257678968673
ORD108049,2025-07-28,CUST3300,Smartphone X,Electronics,West,3,32242.84,0.05,91892.09,17833.57,2025,7,3,28,Monday,19.407078454739686
ORD100976,2025-07-28,CUST1625,Smartphone Y,Electronics,Central,3,20599.79,0.2,49439.5,9079.12,2025,7,3,28,Monday,18.3641015786972
ORD106929,2025-07-28,CUST1280,Smartphone Y,Electronics,Central,4,21644.69,0.0,86578.76,17214.09,2025,7,3,28,Monday,19.882578590869173
ORD104732,2025-07-28,CUST2625,Pen Set,Stationery,West,3,242.68,0.0,728.04,274.69,2025,7,3,28,Monday,37.73006977638592
ORD107338,2025-07-28,CUST2446,Smart Watch,Accessories,South,1,6596.18,0.0,6596.18,1732.22,2025,7,3,28,Monday,26.260957099412085
ORD107525,2025-07-28,CUST1462,Bluetooth Speaker,Accessories,East,2,3280.18,0.05,6232.34,1785.71,2025,7,3,28,Monday,28.652319995378946
ORD102818,2025-07-28,CUST3866,Notebook Pack,Stationery,South,4,443.32,0.0,1773.28,648.56,2025,7,3,28,Monday,36.574032301723356
ORD109351,2025-07-28,CUST2856,Smartphone X,Electronics,Central,2,32580.86,0.1,58645.55,11602.27,2025,7,3,28,Monday,19.78371760517209
ORD104424,2025-07-28,CUST2059,Laptop Air 13,Electronics,East,2,63635.89,0.2,101817.42,18450.45,2025,7,3,28,Monday,18.121113263329597
ORD107397,2025-07-28,CUST2343,Laptop Pro 14,Electronics,South,1,85980.65,0.15,73083.55,14777.92,2025,7,3,28,Monday,20.220583154485517
ORD101456,2025-07-28,CUST2059,Keyboard,Office Supplies,West,2,1813.65,0.1,3264.57,828.92,2025,7,3,28,Monday,25.391399173551182
ORD107254,2025-07-28,CUST2389,Smart Watch,Accessories,North,7,6736.44,0.1,42439.57,11455.32,2025,7,3,28,Monday,26.992073670868955
ORD108785,2025-07-29,CUST2924,Printer,Office Supplies,South,7,12260.32,0.0,85822.24,21467.07,2025,7,3,29,Tuesday,25.013411442069096
ORD110748,2025-07-29,CUST1387,Printer,Office Supplies,West,4,12885.16,0.1,46386.58,12308.77,2025,7,3,29,Tuesday,26.535196170961516
ORD106365,2025-07-29,CUST1044,Study Table,Furniture,South,6,7412.31,0.0,44473.86,12245.28,2025,7,3,29,Tuesday,27.53365684921435
ORD104381,2025-07-29,CUST1550,Smartphone X,Electronics,East,3,33658.56,0.0,100975.68,19663.33,2025,7,3,29,Tuesday,19.473332588599554
ORD102057,2025-07-29,CUST2999,Notebook Pack,Stationery,West,1,444.39,0.0,444.39,164.42,2025,7,3,29,Tuesday,36.999032381466726
ORD102660,2025-07-29,CUST2553,Bookshelf,Furniture,South,1,5569.31,0.05,5290.84,1534.58,2025,7,3,29,Tuesday,29.00446809958343
ORD111484,2025-07-30,CUST1436,Bookshelf,Furniture,East,4,5660.21,0.0,22640.84,6988.87,2025,7,3,30,Wednesday,30.868421843005823
ORD103474,2025-07-30,CUST1483,Desk Lamp,Furniture,North,1,1837.2,0.05,1745.34,488.61,2025,7,3,30,Wednesday,27.995118429646947
ORD101582,2025-07-30,CUST1336,Smartphone Y,Electronics,South,7,21850.2,0.05,145303.83,28684.68,2025,7,3,30,Wednesday,19.741172686225823
ORD104474,2025-07-30,CUST1997,Notebook Pack,Stationery,West,2,469.15,0.05,891.38,342.4,2025,7,3,30,Wednesday,38.41234939083219
ORD106400,2025-07-30,CUST2628,Desk Lamp,Furniture,North,5,1787.75,0.0,8938.75,2598.22,2025,7,3,30,Wednesday,29.06692770241924
ORD110597,2025-07-30,CUST2122,Smartphone X,Electronics,East,7,32326.09,0.05,214968.5,37167.26,2025,7,3,30,Wednesday,17.289630806373957
ORD111204,2025-07-30,CUST2796,Smartphone X,Electronics,West,6,31771.6,0.2,152503.68,31162.14,2025,7,3,30,Wednesday,20.43369707537549
ORD104556,2025-07-30,CUST2906,Wireless Headphones,Accessories,South,1,4621.08,0.1,4158.97,1112.12,2025,7,3,30,Wednesday,26.74027463530633
ORD103703,2025-07-30,CUST1917,Wireless Headphones,Accessories,West,3,4538.72,0.15,11573.74,3242.43,2025,7,3,30,Wednesday,28.015403836616336
ORD102601,2025-07-30,CUST3201,Keyboard,Office Supplies,South,3,1828.29,0.05,5210.63,1350.05,2025,7,3,30,Wednesday,25.909534931476614
ORD102054,2025-07-30,CUST1679,Wireless Headphones,Accessories,West,3,4686.75,0.0,14060.25,3800.06,2025,7,3,30,Wednesday,27.026973204601624
ORD107395,2025-07-30,CUST3800,Backpack,Stationery,West,1,1750.22,0.1,1575.2,588.73,2025,7,3,30,Wednesday,37.37493651599797
ORD109093,2025-07-30,CUST3162,Laptop Pro 14,Electronics,Central,4,85129.1,0.1,306464.76,55643.08,2025,7,3,30,Wednesday,18.1564366487031
ORD102702,2025-07-30,CUST1185,Pen Set,Stationery,Central,2,251.9,0.0,503.8,187.05,2025,7,3,30,Wednesday,37.12782850337435
ORD108974,2025-07-30,CUST2109,Smartphone X,Electronics,Central,3,32043.82,0.0,96131.46,17368.41,2025,7,3,30,Wednesday,18.06735276880222
ORD106684,2025-07-30,CUST2538,Smart Watch,Accessories,Central,1,6369.88,0.1,5732.89,1537.81,2025,7,3,30,Wednesday,26.82434164967407
ORD110186,2025-07-31,CUST3419,Notebook Pack,Stationery,West,4,440.65,0.0,1762.6,656.9,2025,7,3,31,Thursday,37.2688074435493
ORD109695,2025-07-31,CUST2757,Tablet Plus,Electronics,North,1,28363.49,0.1,25527.14,5011.56,2025,7,3,31,Thursday,19.632281563857138
ORD102308,2025-07-31,CUST3530,Bluetooth Speaker,Accessories,North,2,3158.57,0.0,6317.14,1694.6,2025,7,3,31,Thursday,26.825430495445723
ORD107304,2025-07-31,CUST3112,Mouse,Office Supplies,North,2,880.36,0.05,1672.68,436.05,2025,7,3,31,Thursday,26.0689432527441
ORD102376,2025-07-31,CUST2994,Backpack,Stationery,West,4,1880.97,0.05,7147.69,2538.35,2025,7,3,31,Thursday,35.51287199081102
ORD105669,2025-07-31,CUST3626,Laptop Air 13,Electronics,North,3,63245.09,0.15,161274.98,31466.26,2025,7,3,31,Thursday,19.510937158386252
ORD103672,2025-07-31,CUST1035,Mouse,Office Supplies,North,8,925.67,0.1,6664.82,1577.39,2025,7,3,31,Thursday,23.667405871426386
ORD102669,2025-07-31,CUST3919,Office Chair,Furniture,Central,2,8406.2,0.05,15971.78,4768.99,2025,7,3,31,Thursday,29.858851048536856
ORD105410,2025-07-31,CUST3079,Desk Lamp,Furniture,West,2,1858.74,0.0,3717.48,1009.01,2025,7,3,31,Thursday,27.142311458299705
ORD111262,2025-07-31,CUST3345,Laptop Air 13,Electronics,South,5,69551.34,0.15,295593.19,62011.35,2025,7,3,31,Thursday,20.978612531635115
ORD101979,2025-07-31,CUST2662,Smartphone X,Electronics,North,2,32828.32,0.15,55808.14,10457.08,2025,7,3,31,Thursday,18.7375533389932
ORD102295,2025-07-31,CUST3045,Study Table,Furniture,South,5,6631.73,0.15,28184.85,8683.33,2025,7,3,31,Thursday,30.808501730539632
ORD107483,2025-07-31,CUST3182,Pen Set,Stationery,South,1,238.12,0.1,214.31,82.14,2025,7,3,31,Thursday,38.327656198964114
ORD106476,2025-07-31,CUST1384,Printer,Office Supplies,West,2,12649.07,0.0,25298.14,6563.79,2025,7,3,31,Thursday,25.945741465578102
ORD106262,2025-08-01,CUST3706,Office Chair,Furniture,South,1,8353.89,0.0,8353.89,2309.07,2025,8,3,1,Friday,27.640656029705923
ORD110147,2025-08-01,CUST3385,Office Chair,Furniture,South,2,7920.89,0.0,15841.78,4872.9,2025,8,3,1,Friday,30.759800981960357
ORD100954,2025-08-01,CUST3041,Wireless Headphones,Accessories,East,2,4577.67,0.1,8239.81,2089.65,2025,8,3,1,Friday,25.36041486393497
ORD102155,2025-08-01,CUST3546,Study Table,Furniture,South,3,6912.62,0.0,20737.86,5796.56,2025,8,3,1,Friday,27.951582275123855
ORD106300,2025-08-01,CUST2742,Keyboard,Office Supplies,East,2,1825.01,0.1,3285.02,806.52,2025,8,3,1,Friday,24.551448697420412
ORD110061,2025-08-01,CUST2488,Laptop Pro 14,Electronics,North,2,88587.02,0.05,168315.34,32705.85,2025,8,3,1,Friday,19.431294854051924
ORD111541,2025-08-01,CUST3531,Keyboard,Office Supplies,North,2,1810.25,0.1,3258.45,813.9,2025,8,3,1,Friday,24.978133775261245
ORD102979,2025-08-01,CUST2288,Notebook Pack,Stationery,East,3,454.87,0.1,1228.15,438.97,2025,8,3,1,Friday,35.74237674551154
ORD111845,2025-08-01,CUST1757,Keyboard,Office Supplies,West,3,1720.15,0.0,5160.45,1251.43,2025,8,3,1,Friday,24.25040451898575
ORD103284,2025-08-01,CUST1658,Wireless Headphones,Accessories,East,1,4519.25,0.0,4519.25,1262.43,2025,8,3,1,Friday,27.93450240637274
ORD109235,2025-08-01,CUST1670,Tablet Plus,Electronics,South,4,28537.12,0.05,108441.06,20748.64,2025,8,3,1,Friday,19.133564352838306
ORD101595,2025-08-01,CUST1536,Keyboard,Office Supplies,Central,3,1906.94,0.0,5720.82,1496.51,2025,8,3,1,Friday,26.159012169584084
ORD103710,2025-08-01,CUST3968,Laptop Air 13,Electronics,West,1,69016.94,0.15,58664.4,10755.81,2025,8,3,1,Friday,18.334475422914064
ORD106889,2025-08-01,CUST2439,Printer,Office Supplies,West,2,12322.75,0.05,23413.22,6288.98,2025,8,3,1,Friday,26.860807697531563
ORD109072,2025-08-02,CUST3301,Keyboard,Office Supplies,West,1,1822.24,0.1,1640.02,387.55,2025,8,3,2,Saturday,23.63080938037341
ORD101904,2025-08-02,CUST1830,Desk Lamp,Furniture,Central,2,1929.68,0.15,3280.46,958.51,2025,8,3,2,Saturday,29.21876809959579
ORD103724,2025-08-02,CUST3528,Office Chair,Furniture,North,2,8930.78,0.25,13396.17,3729.75,2025,8,3,2,Saturday,27.841913024394287
ORD103690,2025-08-02,CUST2365,Bookshelf,Furniture,East,7,5336.56,0.25,28016.94,8120.74,2025,8,3,2,Saturday,28.985106867488025
ORD109973,2025-08-02,CUST2906,Pen Set,Stationery,West,2,254.25,0.15,432.22,162.18,2025,8,3,2,Saturday,37.522557956596174
ORD111359,2025-08-02,CUST2882,Office Chair,Furniture,East,1,8313.1,0.0,8313.1,2336.25,2025,8,3,2,Saturday,28.10323465373928
ORD109286,2025-08-02,CUST2667,Smart Watch,Accessories,West,3,6260.87,0.0,18782.61,4883.08,2025,8,3,2,Saturday,25.997877824221444
ORD104859,2025-08-02,CUST1023,Laptop Air 13,Electronics,East,1,65229.35,0.05,61967.88,11937.41,2025,8,3,2,Saturday,19.263867022722096
ORD110166,2025-08-03,CUST2587,Study Table,Furniture,West,3,7037.93,0.0,21113.79,6362.92,2025,8,3,3,Sunday,30.136323227615698
ORD110864,2025-08-03,CUST3454,Pen Set,Stationery,Central,2,251.02,0.2,401.63,151.48,2025,8,3,3,Sunday,37.716306052834696
ORD103908,2025-08-03,CUST3109,Backpack,Stationery,North,3,1838.45,0.0,5515.35,1962.49,2025,8,3,3,Sunday,35.58232931726907
ORD100453,2025-08-03,CUST1251,Pen Set,Stationery,West,2,264.77,0.1,476.59,175.04,2025,8,3,3,Sunday,36.72758555571875
ORD108091,2025-08-03,CUST3684,Backpack,Stationery,North,2,1781.14,0.1,3206.05,1209.56,2025,8,3,3,Sunday,37.72742159354969
ORD106264,2025-08-03,CUST1944,Smartphone X,Electronics,South,4,32653.8,0.05,124084.44,21838.8,2025,8,3,3,Sunday,17.599950485330794
ORD101942,2025-08-03,CUST3222,Backpack,Stationery,Central,3,1813.23,0.1,4895.72,1764.97,2025,8,3,3,Sunday,36.051285612739285
ORD103289,2025-08-03,CUST2402,Smartphone Y,Electronics,Central,4,22122.86,0.05,84066.87,17527.99,2025,8,3,3,Sunday,20.850056627539484
ORD102916,2025-08-03,CUST2744,Study Table,Furniture,North,2,6688.9,0.1,12040.02,3611.82,2025,8,3,3,Sunday,29.998455152067855
ORD103431,2025-08-03,CUST2526,Tablet Plus,Electronics,North,1,27597.49,0.0,27597.49,4946.31,2025,8,3,3,Sunday,17.9230430013744
ORD101437,2025-08-04,CUST1713,Wireless Headphones,Accessories,South,5,4478.53,0.0,22392.65,5916.52,2025,8,3,4,Monday,26.421705336349206
ORD107093,2025-08-04,CUST3720,Printer,Office Supplies,East,2,12356.01,0.0,24712.02,5694.54,2025,8,3,4,Monday,23.04360388183564
ORD109993,2025-08-04,CUST3662,Mouse,Office Supplies,North,1,921.01,0.15,782.86,197.7,2025,8,3,4,Monday,25.253557468768363
ORD102597,2025-08-04,CUST1854,Notebook Pack,Stationery,Central,2,447.61,0.0,895.22,322.7,2025,8,3,4,Monday,36.04700520542436
ORD103465,2025-08-04,CUST1621,Wireless Headphones,Accessories,West,1,4449.57,0.05,4227.09,1147.98,2025,8,3,4,Monday,27.15769004208569
ORD104515,2025-08-04,CUST1879,Smart Watch,Accessories,North,2,6807.08,0.05,12933.45,3280.97,2025,8,3,4,Monday,25.368095906351357
ORD100924,2025-08-04,CUST3016,Keyboard,Office Supplies,North,6,1853.99,0.1,10011.55,2693.6,2025,8,3,4,Monday,26.904924811842324
ORD101286,2025-08-04,CUST2402,Office Chair,Furniture,Central,6,8330.47,0.15,42485.4,11826.66,2025,8,3,4,Monday,27.83699812170769
ORD106097,2025-08-04,CUST3245,Smartphone Y,Electronics,Central,4,22871.34,0.2,73188.29,13980.28,2025,8,3,4,Monday,19.101798935321487
ORD104437,2025-08-04,CUST3024,Smartphone X,Electronics,East,3,31664.15,0.1,85493.21,14964.61,2025,8,3,4,Monday,17.50385790871579
ORD109806,2025-08-04,CUST2185,Wireless Headphones,Accessories,West,2,4394.64,0.0,8789.28,2542.27,2025,8,3,4,Monday,28.924667322010443
ORD103239,2025-08-04,CUST3737,Desk Lamp,Furniture,Central,3,1827.58,0.1,4934.47,1449.64,2025,8,3,4,Monday,29.377825784734735
ORD102367,2025-08-04,CUST3276,Smart Watch,Accessories,North,6,5983.99,0.1,32313.55,8808.82,2025,8,3,4,Monday,27.26045265840491
ORD100728,2025-08-04,CUST3842,Smartphone Y,Electronics,North,3,22154.1,0.2,53169.84,10951.83,2025,8,3,4,Monday,20.597823879101387
ORD103016,2025-08-04,CUST2461,Office Chair,Furniture,Central,3,9083.13,0.15,23161.98,6880.32,2025,8,3,4,Monday,29.70523245422023
ORD104882,2025-08-04,CUST2618,Study Table,Furniture,North,1,7076.64,0.2,5661.31,1723.9,2025,8,3,4,Monday,30.45054943113873
ORD105949,2025-08-05,CUST3947,Wireless Headphones,Accessories,West,2,4285.62,0.0,8571.24,2190.75,2025,8,3,5,Tuesday,25.55931230487071
ORD100434,2025-08-05,CUST1407,Study Table,Furniture,North,1,7505.62,0.05,7130.34,2171.68,2025,8,3,5,Tuesday,30.456892658695097
ORD108871,2025-08-05,CUST2444,Bluetooth Speaker,Accessories,North,1,3191.55,0.25,2393.66,632.53,2025,8,3,5,Tuesday,26.42522329821278
ORD101775,2025-08-05,CUST2824,Wireless Headphones,Accessories,North,3,4570.23,0.25,10283.02,2785.41,2025,8,3,5,Tuesday,27.087470412388576
ORD107331,2025-08-05,CUST3011,Desk Lamp,Furniture,South,4,1920.21,0.05,7296.8,2065.62,2025,8,3,5,Tuesday,28.30857362131345
ORD100819,2025-08-05,CUST1167,Smartphone X,Electronics,North,4,32315.67,0.05,122799.55,21827.76,2025,8,3,5,Tuesday,17.775113996753245
ORD111529,2025-08-05,CUST2289,Office Chair,Furniture,Central,1,8405.7,0.25,6304.28,1827.19,2025,8,3,5,Tuesday,28.983325613710054
ORD109607,2025-08-05,CUST3345,Notebook Pack,Stationery,West,2,466.08,0.05,885.55,330.87,2025,8,3,5,Tuesday,37.363220597368866
ORD106005,2025-08-05,CUST2593,Desk Lamp,Furniture,Central,2,1897.82,0.1,3416.08,980.17,2025,8,3,5,Tuesday,28.69282920774689
ORD101277,2025-08-05,CUST1495,Wireless Headphones,Accessories,Central,7,4398.59,0.2,24632.1,6259.32,2025,8,3,5,Tuesday,25.411231685483575
ORD110745,2025-08-05,CUST1618,Tablet Plus,Electronics,East,3,26486.21,0.15,67539.84,12032.44,2025,8,3,5,Tuesday,17.81532203807412
ORD106201,2025-08-05,CUST2086,Bookshelf,Furniture,East,1,5040.63,0.05,4788.6,1454.59,2025,8,3,5,Tuesday,30.37610157457294
ORD103986,2025-08-05,CUST1859,Printer,Office Supplies,West,5,12254.93,0.2,49019.72,12667.46,2025,8,3,5,Tuesday,25.841559274512377
ORD111872,2025-08-06,CUST2023,Laptop Pro 14,Electronics,West,6,84694.66,0.0,508167.96,100788.42,2025,8,3,6,Wednesday,19.833682548580985
ORD109216,2025-08-06,CUST2690,Backpack,Stationery,East,1,1897.15,0.05,1802.29,664.67,2025,8,3,6,Wednesday,36.8791925827697
ORD101145,2025-08-06,CUST3144,Laptop Air 13,Electronics,West,2,64492.1,0.2,103187.36,17855.05,2025,8,3,6,Wednesday,17.30352438515725
ORD104533,2025-08-06,CUST2136,Wireless Headphones,Accessories,North,1,4382.41,0.0,4382.41,1185.5,2025,8,3,6,Wednesday,27.051325640458106
ORD110374,2025-08-06,CUST1162,Wireless Headphones,Accessories,East,1,4586.52,0.0,4586.52,1181.92,2025,8,3,6,Wednesday,25.769428673591303
ORD111451,2025-08-06,CUST3045,Bluetooth Speaker,Accessories,West,1,3071.37,0.15,2610.66,729.91,2025,8,3,6,Wednesday,27.95883033409176
ORD110274,2025-08-06,CUST2282,Desk Lamp,Furniture,North,4,1807.52,0.1,6507.07,1895.81,2025,8,3,6,Wednesday,29.134618192212468
ORD102341,2025-08-06,CUST2482,Smartphone Y,Electronics,North,1,21582.91,0.15,18345.47,3753.51,2025,8,3,6,Wednesday,20.460146292245444
ORD111414,2025-08-06,CUST3712,Office Chair,Furniture,Central,4,8106.29,0.15,27561.39,7806.27,2025,8,3,6,Wednesday,28.323208662552947
ORD108958,2025-08-06,CUST2952,Laptop Air 13,Electronics,Central,6,61380.92,0.15,313042.69,53737.4,2025,8,3,6,Wednesday,17.166157114226177
ORD107295,2025-08-07,CUST2162,Laptop Pro 14,Electronics,South,1,86625.52,0.0,86625.52,15398.15,2025,8,3,7,Thursday,17.775535431129303
ORD105488,2025-08-07,CUST3399,Backpack,Stationery,West,2,1638.86,0.1,2949.95,1105.33,2025,8,3,7,Thursday,37.469448634722625
ORD109813,2025-08-07,CUST2648,Mouse,Office Supplies,Central,1,916.32,0.0,916.32,226.51,2025,8,3,7,Thursday,24.719530295093413
ORD109800,2025-08-07,CUST3281,Tablet Plus,Electronics,Central,1,28378.56,0.05,26959.63,5643.27,2025,8,3,7,Thursday,20.932297661355147
ORD110012,2025-08-07,CUST3795,Office Chair,Furniture,East,4,8894.02,0.2,28460.86,7689.54,2025,8,3,7,Thursday,27.01794675213609
ORD103619,2025-08-07,CUST1152,Laptop Air 13,Electronics,North,1,64217.46,0.05,61006.59,12218.83,2025,8,3,7,Thursday,20.028705095629835
ORD104263,2025-08-07,CUST1260,Mouse,Office Supplies,East,3,906.84,0.0,2720.52,698.88,2025,8,3,7,Thursday,25.68920647523268
ORD103218,2025-08-07,CUST1870,Smart Watch,Accessories,South,1,6428.64,0.1,5785.78,1515.69,2025,8,3,7,Thursday,26.19681356705578
ORD109238,2025-08-07,CUST3837,Desk Lamp,Furniture,North,5,1771.74,0.15,7529.9,2183.24,2025,8,3,7,Thursday,28.99427615240574
ORD106386,2025-08-07,CUST1113,Notebook Pack,Stationery,West,3,446.47,0.0,1339.41,498.18,2025,8,3,7,Thursday,37.19398839787667
ORD108600,2025-08-07,CUST1498,Notebook Pack,Stationery,Central,8,453.04,0.25,2718.24,957.4,2025,8,3,7,Thursday,35.221319677438345
ORD109039,2025-08-07,CUST2185,Smart Watch,Accessories,North,3,6892.1,0.15,17574.86,4457.34,2025,8,3,7,Thursday,25.362022798474637
ORD102782,2025-08-08,CUST1217,Laptop Air 13,Electronics,South,1,64715.35,0.05,61479.58,11563.07,2025,8,3,8,Friday,18.80798469996054
ORD104856,2025-08-08,CUST3795,Bookshelf,Furniture,Central,2,5548.42,0.1,9987.16,2939.91,2025,8,3,8,Friday,29.43689697571682
ORD100809,2025-08-08,CUST1737,Smart Watch,Accessories,West,1,6476.86,0.1,5829.17,1566.27,2025,8,3,8,Friday,26.869520017429583
ORD102440,2025-08-08,CUST3239,Smartphone Y,Electronics,West,3,22598.73,0.05,64406.38,11926.12,2025,8,3,8,Friday,18.51698542908327
ORD105035,2025-08-08,CUST2335,Bluetooth Speaker,Accessories,Central,1,3294.92,0.0,3294.92,860.77,2025,8,3,8,Friday,26.124154759447876
ORD103506,2025-08-08,CUST2879,Bookshelf,Furniture,North,2,5474.07,0.0,10948.14,3267.16,2025,8,3,8,Friday,29.84214670254491
ORD111936,2025-08-08,CUST1108,Office Chair,Furniture,Central,1,8445.04,0.1,7600.54,2273.52,2025,8,3,8,Friday,29.912611472342753
ORD101636,2025-08-09,CUST3678,Bluetooth Speaker,Accessories,South,6,3317.65,0.0,19905.9,5584.21,2025,8,3,9,Saturday,28.053039551087867
ORD102810,2025-08-09,CUST2178,Pen Set,Stationery,East,2,247.2,0.1,444.96,158.04,2025,8,3,9,Saturday,35.51779935275081
ORD109050,2025-08-09,CUST1006,Office Chair,Furniture,West,1,8650.38,0.25,6487.78,1975.52,2025,8,3,9,Saturday,30.449861123527615
ORD100908,2025-08-09,CUST3755,Laptop Air 13,Electronics,North,1,67902.77,0.1,61112.49,10414.31,2025,8,3,9,Saturday,17.041213670069734
ORD101184,2025-08-09,CUST2425,Printer,Office Supplies,West,5,12790.94,0.0,63954.7,14808.48,2025,8,3,9,Saturday,23.154639143018418
ORD100143,2025-08-09,CUST1970,Study Table,Furniture,North,3,7345.21,0.0,22035.63,6543.87,2025,8,3,9,Saturday,29.69676837013509
ORD109773,2025-08-09,CUST2854,Mouse,Office Supplies,Central,4,912.2,0.05,3466.36,934.61,2025,8,3,9,Saturday,26.96228897171673
ORD109927,2025-08-09,CUST1903,Notebook Pack,Stationery,South,4,459.24,0.1,1653.26,614.0,2025,8,3,9,Saturday,37.138744057196085
ORD104644,2025-08-09,CUST2054,Keyboard,Office Supplies,North,2,1783.19,0.25,2674.78,676.02,2025,8,3,9,Saturday,25.273854298297426
ORD106537,2025-08-09,CUST1776,Laptop Pro 14,Electronics,South,1,87068.61,0.15,74008.32,12714.19,2025,8,3,9,Saturday,17.17940631539805
ORD103709,2025-08-09,CUST3225,Bookshelf,Furniture,Central,1,5239.82,0.15,4453.85,1358.81,2025,8,3,9,Saturday,30.50866104606127
ORD102310,2025-08-10,CUST3192,Office Chair,Furniture,West,5,8391.38,0.05,39859.05,10926.56,2025,8,3,10,Sunday,27.41299654658101
ORD103892,2025-08-10,CUST1190,Notebook Pack,Stationery,West,3,456.71,0.0,1370.13,508.87,2025,8,3,10,Sunday,37.140271361111715
ORD104209,2025-08-10,CUST1792,Smart Watch,Accessories,South,1,6383.13,0.05,6063.97,1558.79,2025,8,3,10,Sunday,25.705767014018864
ORD109258,2025-08-10,CUST3667,Smart Watch,Accessories,North,5,6425.51,0.05,30521.17,8783.23,2025,8,3,10,Sunday,28.77750099357266
ORD108675,2025-08-10,CUST1834,Wireless Headphones,Accessories,Central,2,4552.07,0.1,8193.73,2251.19,2025,8,3,10,Sunday,27.474544560291836
ORD108069,2025-08-10,CUST2339,Keyboard,Office Supplies,North,2,1794.74,0.05,3410.01,790.39,2025,8,3,10,Sunday,23.178524403154242
ORD110489,2025-08-11,CUST1171,Office Chair,Furniture,South,5,8515.23,0.1,38318.53,10355.23,2025,8,3,11,Monday,27.024079472777267
ORD111631,2025-08-11,CUST1099,Mouse,Office Supplies,South,4,884.71,0.05,3361.9,822.41,2025,8,3,11,Monday,24.462655046253605
ORD106132,2025-08-11,CUST1152,Desk Lamp,Furniture,North,7,1795.69,0.1,11312.85,3074.43,2025,8,3,11,Monday,27.17644094989326
ORD102182,2025-08-11,CUST3069,Notebook Pack,Stationery,North,4,433.08,0.0,1732.32,672.44,2025,8,3,11,Monday,38.817308580400855
