Month_Date,Category,Region,Sales,Year,Month,Quarter,Sales_Lag_1,Sales_Lag_2,Sales_Lag_3,Rolling_3_Month_Average,Sales_Growth
2024-11-01,Stationery,Central,23610.72,2024,11,4,21247.17,19755.34,18045.71,19682.74,0.0755152784006754
2024-12-01,Stationery,Central,16049.85,2024,12,4,23610.72,21247.17,19755.34,21537.743333333332,0.11124069699635308
2025-01-01,Stationery,Central,8113.469999999999,2025,1,1,16049.85,23610.72,21247.17,20302.579999999998,-0.3202303868751144
2025-02-01,Stationery,Central,13287.390000000001,2025,2,1,8113.469999999999,16049.85,23610.72,15924.68,-0.49448312601052347
2025-03-01,Stationery,Central,15587.130000000001,2025,3,1,13287.390000000001,8113.469999999999,16049.85,12483.57,0.6376950922355049
2025-04-01,Stationery,Central,33492.770000000004,2025,4,2,15587.130000000001,13287.390000000001,8113.469999999999,12329.330000000002,0.17307687965808172
2025-05-01,Stationery,Central,18763.42,2025,5,2,33492.770000000004,15587.130000000001,13287.390000000001,20789.096666666668,1.1487451506467194
2025-06-01,Stationery,Central,10878.99,2025,6,2,18763.42,33492.770000000004,15587.130000000001,22614.440000000002,-0.4397770026187743
2025-07-01,Stationery,Central,13541.33,2025,7,3,10878.99,18763.42,33492.770000000004,21045.06,-0.42020218062591996
2025-08-01,Stationery,Central,14738.900000000001,2025,8,3,13541.33,10878.99,18763.42,14394.58,0.2447230855070186
2025-09-01,Stationery,Central,5389.47,2025,9,3,14738.900000000001,13541.33,10878.99,13053.073333333334,0.08843813716968718
2025-10-01,Stationery,Central,16183.12,2025,10,4,5389.47,14738.900000000001,13541.33,11223.233333333335,-0.6343370265080841
2025-11-01,Stationery,Central,20195.15,2025,11,4,16183.12,5389.47,14738.900000000001,12103.830000000002,2.0027293963970485
2025-12-01,Stationery,Central,32831.73,2025,12,4,20195.15,16183.12,5389.47,13922.580000000002,0.24791449362051332
2023-04-01,Stationery,East,17369.64,2023,4,2,24039.94,12035.11,25953.25,20676.100000000002,0.9974840279814641
2023-05-01,Stationery,East,31378.66,2023,5,2,17369.64,24039.94,12035.11,17814.896666666667,-0.2774674146441297
2023-06-01,Stationery,East,18390.6,2023,6,2,31378.66,17369.64,24039.94,24262.746666666662,0.8065233361198045
2023-07-01,Stationery,East,28437.559999999998,2023,7,3,18390.6,31378.66,17369.64,22379.63333333333,-0.4139137872681625
2023-08-01,Stationery,East,17752.31,2023,8,3,28437.559999999998,18390.6,31378.66,26068.94,0.5463095276934955
2023-09-01,Stationery,East,14438.56,2023,9,3,17752.31,28437.559999999998,18390.6,21526.823333333334,-0.37574426216595225
2023-10-01,Stationery,East,22928.35,2023,10,4,14438.56,17752.31,28437.559999999998,20209.476666666666,-0.18666584799386676
2023-11-01,Stationery,East,9815.05,2023,11,4,22928.35,14438.56,17752.31,18373.073333333334,0.5879942321117895
2023-12-01,Stationery,East,15621.960000000001,2023,12,4,9815.05,22928.35,14438.56,15727.320000000002,-0.5719251494329073
2024-01-01,Stationery,East,22772.11,2024,1,1,15621.960000000001,9815.05,22928.35,16121.786666666667,0.5916332570898775
2024-02-01,Stationery,East,25873.48,2024,2,1,22772.11,15621.960000000001,9815.05,16069.706666666667,0.45769864984931474
2024-03-01,Stationery,East,15525.27,2024,3,1,25873.48,22772.11,15621.960000000001,21422.516666666666,0.13619159577219664
2024-04-01,Stationery,East,9852.9,2024,4,2,15525.27,25873.48,22772.11,21390.286666666667,-0.3999543161569298
2024-05-01,Stationery,East,14071.67,2024,5,2,9852.9,15525.27,25873.48,17083.883333333335,-0.3653636941579761
2024-06-01,Stationery,East,25334.71,2024,6,2,14071.67,9852.9,15525.27,13149.946666666665,0.4281754610317776
2024-07-01,Stationery,East,26855.6,2024,7,3,25334.71,14071.67,9852.9,16419.76,0.800405353451296
2024-08-01,Stationery,East,25791.7,2024,8,3,26855.6,25334.71,14071.67,22087.326666666664,0.060031869320785525
2024-09-01,Stationery,East,17557.75,2024,9,3,25791.7,26855.6,25334.71,25994.00333333333,-0.03961557366061441
2024-10-01,Stationery,East,8358.76,2024,10,4,17557.75,25791.7,26855.6,23401.683333333334,-0.3192480526681064
2024-11-01,Stationery,East,18227.28,2024,11,4,8358.76,17557.75,25791.7,17236.07,-0.5239276103145334
2024-12-01,Stationery,East,7462.63,2024,12,4,18227.28,8358.76,17557.75,14714.596666666665,1.1806200919753644
2025-01-01,Stationery,East,23776.19,2025,1,1,7462.63,18227.28,8358.76,11349.556666666665,-0.5905790661031157
2025-02-01,Stationery,East,16736.86,2025,2,1,23776.19,7462.63,18227.28,16488.699999999997,2.1860336101347646
2025-03-01,Stationery,East,37697.36,2025,3,1,16736.86,23776.19,7462.63,15991.893333333332,-0.29606635882368026
2025-04-01,Stationery,East,22887.63,2025,4,2,37697.36,16736.86,23776.19,26070.13666666667,1.2523555792424625
2025-05-01,Stationery,East,24284.33,2025,5,2,22887.63,37697.36,16736.86,25773.949999999997,-0.3928585450015598
2025-06-01,Stationery,East,33883.11,2025,6,2,24284.33,22887.63,37697.36,28289.77333333333,0.06102423011906444
2025-07-01,Stationery,East,23630.23,2025,7,3,33883.11,24284.33,22887.63,27018.356666666663,0.39526641253845574
2025-08-01,Stationery,East,21715.670000000002,2025,8,3,23630.23,33883.11,24284.33,27265.889999999996,-0.30259559999067387
2025-09-01,Stationery,East,20227.09,2025,9,3,21715.670000000002,23630.23,33883.11,26409.669999999995,-0.08102164050032512
2025-10-01,Stationery,East,11098.74,2025,10,4,20227.09,21715.670000000002,23630.23,21857.66333333333,-0.06854865633894791
2025-11-01,Stationery,East,29121.489999999998,2025,11,4,11098.74,20227.09,21715.670000000002,17680.499999999996,-0.4512932903348925
2025-12-01,Stationery,East,23545.2,2025,12,4,29121.489999999998,11098.74,20227.09,20149.106666666663,1.6238555007144955
2023-04-01,Stationery,North,13595.67,2023,4,2,29164.47,24380.38,16423.84,23322.896666666667,0.1962270481428099
2023-05-01,Stationery,North,18570.47,2023,5,2,13595.67,29164.47,24380.38,22380.173333333336,-0.5338276334183341
2023-06-01,Stationery,North,12619.14,2023,6,2,18570.47,13595.67,29164.47,20443.536666666667,0.36591061713030704
2023-07-01,Stationery,North,31258.33,2023,7,3,12619.14,18570.47,13595.67,14928.426666666666,-0.3204727720946212
2023-08-01,Stationery,North,23177.02,2023,8,3,31258.33,12619.14,18570.47,20815.98,1.477057073619914
2023-09-01,Stationery,North,23851.05,2023,9,3,23177.02,31258.33,12619.14,22351.49666666667,-0.25853300544206936
2023-10-01,Stationery,North,11499.18,2023,10,4,23851.05,23177.02,31258.33,26095.466666666664,0.029081823288757525
2023-11-01,Stationery,North,28700.02,2023,11,4,11499.18,23851.05,23177.02,19509.083333333332,-0.5178753136654362
2023-12-01,Stationery,North,22432.5,2023,12,4,28700.02,11499.18,23851.05,21350.083333333332,1.4958318767077303
2024-01-01,Stationery,North,53343.17,2024,1,1,22432.5,28700.02,11499.18,20877.233333333334,-0.2183803356234595
2024-02-01,Stationery,North,12910.94,2024,2,1,53343.17,22432.5,28700.02,34825.23,1.3779413796946396
2024-03-01,Stationery,North,23732.81,2024,3,1,12910.94,53343.17,22432.5,29562.203333333327,-0.7579645154196872
2024-04-01,Stationery,North,51831.229999999996,2024,4,2,23732.81,12910.94,53343.17,29995.639999999996,0.8381938108301952
2024-05-01,Stationery,North,15799.440000000002,2024,5,2,51831.229999999996,23732.81,12910.94,29491.659999999993,1.18394829773634
2024-06-01,Stationery,North,13099.96,2024,6,2,15799.440000000002,51831.229999999996,23732.81,30454.49333333333,-0.6951752833185706
2024-07-01,Stationery,North,33364.32,2024,7,3,13099.96,15799.440000000002,51831.229999999996,26910.209999999995,-0.17085922032679657
2024-08-01,Stationery,North,33449.92,2024,8,3,33364.32,13099.96,15799.440000000002,20754.57333333333,1.5469024332898726
2024-09-01,Stationery,North,23466.7,2024,9,3,33449.92,33364.32,13099.96,26638.066666666662,0.0025656150042918657
2024-10-01,Stationery,North,19866.350000000002,2024,10,4,23466.7,33449.92,33364.32,30093.646666666667,-0.2984527317255168
2024-11-01,Stationery,North,34423.9,2024,11,4,19866.350000000002,23466.7,33449.92,25594.323333333334,-0.1534237877503014
2024-12-01,Stationery,North,56586.689999999995,2024,12,4,34423.9,19866.350000000002,23466.7,25918.983333333334,0.7327742640193089
2025-01-01,Stationery,North,33474.18,2025,1,1,56586.689999999995,34423.9,19866.350000000002,36958.98,0.6438198460953
2025-02-01,Stationery,North,12817.48,2025,2,1,33474.18,56586.689999999995,34423.9,41494.92333333333,-0.40844428256892207
2025-03-01,Stationery,North,6511.9800000000005,2025,3,1,12817.48,33474.18,56586.689999999995,34292.78333333333,-0.6170935329857221
2025-04-01,Stationery,North,16570.75,2025,4,2,6511.9800000000005,12817.48,33474.18,17601.21333333333,-0.49194537459781484
2025-05-01,Stationery,North,25199.48,2025,5,2,16570.75,6511.9800000000005,12817.48,11966.736666666664,1.5446561568063784
2025-06-01,Stationery,North,18223.010000000002,2025,6,2,25199.48,16570.75,6511.9800000000005,16094.069999999998,0.5207205467465261
2025-07-01,Stationery,North,13786.94,2025,7,3,18223.010000000002,25199.48,16570.75,19997.746666666662,-0.27684976039188103
2025-08-01,Stationery,North,37042.01,2025,8,3,13786.94,18223.010000000002,25199.48,19069.809999999998,-0.24343234185790386
2025-09-01,Stationery,North,25596.95,2025,9,3,37042.01,13786.94,18223.010000000002,23017.319999999996,1.686746297583075
2025-10-01,Stationery,North,23693.59,2025,10,4,25596.95,37042.01,13786.94,25475.3,-0.30897513390877007
2025-11-01,Stationery,North,13261.79,2025,11,4,23693.59,25596.95,37042.01,28777.516666666663,-0.07435885916095475
2025-12-01,Stationery,North,12586.21,2025,12,4,13261.79,23693.59,25596.95,20850.776666666665,-0.44027941734452225
2023-04-01,Stationery,South,14379.470000000001,2023,4,2,35818.49,46527.11,20448.03,34264.543333333335,-0.23015871821826028
2023-05-01,Stationery,South,32439.93,2023,5,2,14379.470000000001,35818.49,46527.11,32241.690000000002,-0.598546169869249
2023-06-01,Stationery,South,37308.8,2023,6,2,32439.93,14379.470000000001,35818.49,27545.963333333333,1.255989268032827
2023-07-01,Stationery,South,43839.3,2023,7,3,37308.8,32439.93,14379.470000000001,28042.733333333337,0.15008879488950821
2023-08-01,Stationery,South,33301.020000000004,2023,8,3,43839.3,37308.8,32439.93,37862.676666666666,0.17503913285873574
2023-09-01,Stationery,South,42841.58,2023,9,3,33301.020000000004,43839.3,37308.8,38149.70666666667,-0.2403843127057229
2023-10-01,Stationery,South,14924.72,2023,10,4,42841.58,33301.020000000004,43839.3,39993.96666666667,0.28649452779524465
2023-11-01,Stationery,South,27524.15,2023,11,4,14924.72,42841.58,33301.020000000004,30355.773333333334,-0.6516300285843799
2023-12-01,Stationery,South,8706.23,2023,12,4,27524.15,14924.72,42841.58,28430.150000000005,0.8441987521373937
2024-01-01,Stationery,South,21607.57,2024,1,1,8706.23,27524.15,14924.72,17051.7,-0.6836875979821357
2024-02-01,Stationery,South,42315.86,2024,2,1,21607.57,8706.23,27524.15,19279.316666666666,1.4818515017407075
2024-03-01,Stationery,South,28054.66,2024,3,1,42315.86,21607.57,8706.23,24209.88666666667,0.9583812524962316
2024-04-01,Stationery,South,26789.11,2024,4,2,28054.66,42315.86,21607.57,30659.36333333333,-0.3370178462637886
2024-05-01,Stationery,South,24598.82,2024,5,2,26789.11,28054.66,42315.86,32386.54333333333,-0.04511015282309605
2024-06-01,Stationery,South,26307.12,2024,6,2,24598.82,26789.11,28054.66,26480.86333333333,-0.08176046162041217
2024-07-01,Stationery,South,17052.11,2024,7,3,26307.12,24598.82,26789.11,25898.349999999995,0.06944642060066286
2024-08-01,Stationery,South,18752.45,2024,8,3,17052.11,26307.12,24598.82,22652.68333333333,-0.3518062790605737
2024-09-01,Stationery,South,24713.53,2024,9,3,18752.45,17052.11,26307.12,20703.89333333333,0.09971434620114472
2024-10-01,Stationery,South,24940.81,2024,10,4,24713.53,18752.45,17052.11,20172.696666666667,0.3178827299899478
2024-11-01,Stationery,South,21303.55,2024,11,4,24940.81,24713.53,18752.45,22802.263333333332,0.00919658179143168
2024-12-01,Stationery,South,23666.89,2024,12,4,21303.55,24940.81,24713.53,23652.63,-0.14583568055728746
2025-01-01,Stationery,South,10349.19,2025,1,1,23666.89,21303.55,24940.81,23303.75,0.11093644017076976
2025-02-01,Stationery,South,29418.59,2025,2,1,10349.19,23666.89,21303.55,18439.876666666663,-0.562714408187979
2025-03-01,Stationery,South,24733.94,2025,3,1,29418.59,10349.19,23666.89,21144.889999999996,1.842598309626164
2025-04-01,Stationery,South,23596.91,2025,4,2,24733.94,29418.59,10349.19,21500.573333333334,-0.15924114649954335
2025-05-01,Stationery,South,44939.96000000001,2025,5,2,23596.91,24733.94,29418.59,25916.48,-0.04597043576559168
2025-06-01,Stationery,South,15158.78,2025,6,2,44939.96000000001,23596.91,24733.94,31090.27,0.9044849516313791
2025-07-01,Stationery,South,26506.75,2025,7,3,15158.78,44939.96000000001,23596.91,27898.55,-0.6626881732872036
2025-08-01,Stationery,South,11414.94,2025,8,3,26506.75,15158.78,44939.96000000001,28868.496666666662,0.7486070778782989
2025-09-01,Stationery,South,37827.69,2025,9,3,11414.94,26506.75,15158.78,17693.489999999998,-0.5693572391937902
2025-10-01,Stationery,South,13163.73,2025,10,4,37827.69,11414.94,26506.75,25249.793333333335,2.313875500002628
2025-11-01,Stationery,South,65584.93,2025,11,4,13163.73,37827.69,11414.94,20802.12,-0.6520080924846323
2025-12-01,Stationery,South,21389.27,2025,12,4,65584.93,13163.73,37827.69,38858.78333333333,3.9822451539191395
2023-04-01,Stationery,West,19772.4,2023,4,2,20064.53,10378.25,31658.91,20700.563333333335,0.9333249825355912
2023-05-01,Stationery,West,23357.39,2023,5,2,19772.4,20064.53,10378.25,16738.393333333333,-0.014559523696792143
2023-06-01,Stationery,West,43894.07,2023,6,2,23357.39,19772.4,20064.53,21064.773333333334,0.18131284012057192
2023-07-01,Stationery,West,56769.729999999996,2023,7,3,43894.07,23357.39,19772.4,29007.953333333335,0.8792369352911433
2023-08-01,Stationery,West,50929.96,2023,8,3,56769.729999999996,43894.07,23357.39,41340.39666666666,0.29333483999091436
2023-09-01,Stationery,West,26796.77,2023,9,3,50929.96,56769.729999999996,43894.07,50531.25333333333,-0.10286767261355656
2023-10-01,Stationery,West,42869.54,2023,10,4,26796.77,50929.96,56769.729999999996,44832.15333333333,-0.47385055868883463
2023-11-01,Stationery,West,23401.79,2023,11,4,42869.54,26796.77,50929.96,40198.75666666667,0.5998025135118896
2023-12-01,Stationery,West,21218.670000000002,2023,12,4,23401.79,42869.54,26796.77,31022.7,-0.45411613933809414
2024-01-01,Stationery,West,25998.15,2024,1,1,21218.670000000002,23401.79,42869.54,29163.33333333334,-0.09328859031723635
2024-02-01,Stationery,West,16546.89,2024,2,1,25998.15,21218.670000000002,23401.79,23539.536666666667,0.22524880211624954
2024-03-01,Stationery,West,19806.4,2024,3,1,16546.89,25998.15,21218.670000000002,21254.570000000003,-0.36353586697515017
2024-04-01,Stationery,West,24084.13,2024,4,2,19806.4,16546.89,25998.15,20783.813333333335,0.19698626146665643
2024-05-01,Stationery,West,24081.59,2024,5,2,24084.13,19806.4,16546.89,20145.806666666667,0.21597715889813385
2024-06-01,Stationery,West,34732.55,2024,6,2,24081.59,24084.13,19806.4,22657.373333333333,-0.00010546363933428005
2024-07-01,Stationery,West,42625.37,2024,7,3,34732.55,24081.59,24084.13,27632.756666666668,0.44228641049033723
2024-08-01,Stationery,West,25468.22,2024,8,3,42625.37,34732.55,24081.59,33813.170000000006,0.227245624061579
2024-09-01,Stationery,West,5968.96,2024,9,3,25468.22,42625.37,34732.55,34275.380000000005,-0.40251028906024744
2024-10-01,Stationery,West,18920.07,2024,10,4,5968.96,25468.22,42625.37,24687.516666666666,-0.7656310492056375
2024-11-01,Stationery,West,47755.48,2024,11,4,18920.07,5968.96,25468.22,16785.75,2.169743137833056
2024-12-01,Stationery,West,32384.68,2024,12,4,47755.48,18920.07,5968.96,24214.83666666667,1.5240646572660674
2025-01-01,Stationery,West,22142.1,2025,1,1,32384.68,47755.48,18920.07,33020.07666666667,-0.32186463207992055
2025-02-01,Stationery,West,19802.75,2025,2,1,22142.1,32384.68,47755.48,34094.08666666667,-0.3162785613444382
2025-03-01,Stationery,West,52594.93,2025,3,1,19802.75,22142.1,32384.68,24776.51,-0.10565167712186285
2025-04-01,Stationery,West,54835.83,2025,4,2,52594.93,19802.75,22142.1,31513.26,1.6559407153046926
2025-05-01,Stationery,West,29072.2,2025,5,2,54835.83,52594.93,19802.75,42411.17,0.04260676837101984
2025-06-01,Stationery,West,20935.57,2025,6,2,29072.2,54835.83,52594.93,45500.98666666667,-0.46983204229789177
2025-07-01,Stationery,West,31074.829999999998,2025,7,3,20935.57,29072.2,54835.83,34947.86666666667,-0.27987665192176725
2025-08-01,Stationery,West,30904.88,2025,8,3,31074.829999999998,20935.57,29072.2,27027.533333333336,0.4843078072390672
2025-09-01,Stationery,West,27626.670000000002,2025,9,3,30904.88,31074.829999999998,20935.57,27638.426666666666,-0.005469056467887312
2025-10-01,Stationery,West,23606.91,2025,10,4,27626.670000000002,30904.88,31074.829999999998,29868.793333333335,-0.1060741863420922
2025-11-01,Stationery,West,59039.75,2025,11,4,23606.91,27626.670000000002,30904.88,27379.486666666668,-0.14550287819704666
2025-12-01,Stationery,West,29251.230000000003,2025,12,4,59039.75,23606.91,27626.670000000002,36757.776666666665,1.5009520517509491
